Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 00:55:07.107000,TSU,22,0 days 00:01:25.301000,15.0,4.0,,,0 days 00:00:31.587000,0 days 00:00:28.905000,0 days 00:00:24.809000,0 days 00:54:13.393000,0 days 00:54:42.298000,0 days 00:55:07.107000,240.0,286.0,281.0,311.0,True,SOFT,2.0,True,AlphaTauri,0 days 00:53:41.806000,2023-10-06 17:38:41.811,1,,False,,False,True,0 days 00:00:01.523000,1.523,#2b4562
0 days 00:54:24.855000,SAI,55,0 days 00:01:25.328000,17.0,4.0,,,0 days 00:00:31.476000,0 days 00:00:28.828000,0 days 00:00:25.024000,0 days 00:53:31.003000,0 days 00:53:59.831000,0 days 00:54:24.855000,246.0,289.0,283.0,318.0,True,SOFT,4.0,True,Ferrari,0 days 00:52:59.527000,2023-10-06 17:37:59.532,1,,False,,False,True,0 days 00:00:01.550000,1.55,#dc0000
0 days 00:46:25.905000,PER,11,0 days 00:01:25.462000,12.0,3.0,,,0 days 00:00:31.448000,0 days 00:00:29.144000,0 days 00:00:24.870000,0 days 00:45:31.891000,0 days 00:46:01.035000,0 days 00:46:25.905000,246.0,288.0,285.0,322.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:45:00.443000,2023-10-06 17:30:00.448,1,,False,,False,True,0 days 00:00:01.684000,1.684,#0600ef
0 days 00:47:54.021000,ALB,23,0 days 00:01:25.707000,12.0,3.0,,,0 days 00:00:31.595000,0 days 00:00:29.075000,0 days 00:00:25.037000,0 days 00:46:59.909000,0 days 00:47:28.984000,0 days 00:47:54.021000,240.0,288.0,283.0,320.0,True,SOFT,2.0,True,Williams,0 days 00:46:28.314000,2023-10-06 17:31:28.319,1,,False,,False,True,0 days 00:00:01.929000,1.929,#005aff
0 days 00:44:57.415000,HUL,27,0 days 00:01:25.783000,8.0,3.0,,,0 days 00:00:31.872000,0 days 00:00:28.959000,0 days 00:00:24.952000,0 days 00:44:03.504000,0 days 00:44:32.463000,0 days 00:44:57.415000,242.0,286.0,283.0,317.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:43:31.632000,2023-10-06 17:28:31.637,1,,False,,False,True,0 days 00:00:02.005000,2.005,#ffffff
0 days 00:29:56.798000,SAR,2,0 days 00:01:26.210000,7.0,2.0,,,0 days 00:00:31.931000,0 days 00:00:29.098000,0 days 00:00:25.181000,0 days 00:29:02.519000,0 days 00:29:31.617000,0 days 00:29:56.798000,236.0,288.0,283.0,318.0,True,SOFT,2.0,True,Williams,0 days 00:28:30.588000,2023-10-06 17:13:30.593,1,,False,,False,True,0 days 00:00:02.432000,2.432,#005aff
0 days 00:33:48.734000,STR,18,0 days 00:01:26.345000,9.0,2.0,,,0 days 00:00:31.543000,0 days 00:00:29.526000,0 days 00:00:25.276000,0 days 00:32:53.932000,0 days 00:33:23.458000,0 days 00:33:48.734000,240.0,288.0,278.0,322.0,True,SOFT,4.0,True,Aston Martin,0 days 00:32:22.389000,2023-10-06 17:17:22.394,1,,False,,False,True,0 days 00:00:02.567000,2.567,#006f62
0 days 00:33:14.284000,LAW,40,0 days 00:01:26.635000,9.0,2.0,,,0 days 00:00:32.007000,0 days 00:00:29.407000,0 days 00:00:25.221000,0 days 00:32:19.656000,0 days 00:32:49.063000,0 days 00:33:14.284000,239.0,286.0,276.0,314.0,True,SOFT,4.0,True,AlphaTauri,0 days 00:31:47.649000,2023-10-06 17:16:47.654,1,,False,,False,True,0 days 00:00:02.857000,2.857,#2b4562
0 days 00:33:04.443000,MAG,20,0 days 00:01:27.046000,8.0,3.0,,,0 days 00:00:32.216000,0 days 00:00:29.278000,0 days 00:00:25.552000,0 days 00:32:09.613000,0 days 00:32:38.891000,0 days 00:33:04.443000,240.0,289.0,282.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:31:37.397000,2023-10-06 17:16:37.402,1,,False,,False,True,0 days 00:00:03.268000,3.268,#ffffff
0 days 00:26:04.310000,ZHO,24,0 days 00:01:27.432000,5.0,2.0,,,0 days 00:00:32.601000,0 days 00:00:29.335000,0 days 00:00:25.496000,0 days 00:25:09.479000,0 days 00:25:38.814000,0 days 00:26:04.310000,238.0,286.0,280.0,308.0,True,SOFT,2.0,True,Alfa Romeo,0 days 00:24:36.878000,2023-10-06 17:09:36.883,1,,False,,False,True,0 days 00:00:03.654000,3.654,#900000
