Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 00:34:04.203000,VET,5,0 days 00:01:35.281000,5.0,2.0,,,0 days 00:00:25.738000,0 days 00:00:38.046000,0 days 00:00:31.497000,0 days 00:32:54.660000,0 days 00:33:32.706000,0 days 00:34:04.203000,225.0,191.0,213.0,317.0,True,SOFT,2.0,True,Aston Martin,0 days 00:32:28.922000,2021-10-23 21:17:43.218,1,,False,,False,True,0 days 00:00:02.371000,2.371,#006f62
0 days 00:45:10.419000,OCO,31,0 days 00:01:35.377000,8.0,3.0,,,0 days 00:00:25.773000,0 days 00:00:38.050000,0 days 00:00:31.554000,0 days 00:44:00.815000,0 days 00:44:38.865000,0 days 00:45:10.419000,229.0,191.0,212.0,328.0,True,MEDIUM,2.0,True,Alpine,0 days 00:43:35.042000,2021-10-23 21:28:49.338,1,,False,,False,True,0 days 00:00:02.467000,2.467,#0090ff
0 days 00:32:44.721000,RUS,63,0 days 00:01:35.746000,5.0,2.0,,,0 days 00:00:25.642000,0 days 00:00:38.357000,0 days 00:00:31.747000,0 days 00:31:34.617000,0 days 00:32:12.974000,0 days 00:32:44.721000,227.0,195.0,214.0,319.0,True,SOFT,2.0,True,Williams,0 days 00:31:08.975000,2021-10-23 21:16:23.271,2,,False,,False,True,0 days 00:00:02.836000,2.836,#005aff
0 days 00:33:53.151000,ALO,14,0 days 00:01:35.756000,5.0,2.0,,,0 days 00:00:25.805000,0 days 00:00:38.456000,0 days 00:00:31.495000,0 days 00:32:43.200000,0 days 00:33:21.656000,0 days 00:33:53.151000,232.0,191.0,212.0,312.0,True,SOFT,2.0,True,Alpine,0 days 00:32:17.395000,2021-10-23 21:17:31.691,2,,False,,False,True,0 days 00:00:02.846000,2.846,#0090ff
0 days 00:54:47.178000,GIO,99,0 days 00:01:35.794000,7.0,3.0,,,0 days 00:00:25.825000,0 days 00:00:38.298000,0 days 00:00:31.671000,0 days 00:53:37.209000,0 days 00:54:15.507000,0 days 00:54:47.178000,224.0,191.0,212.0,323.0,True,MEDIUM,2.0,True,Alfa Romeo Racing,0 days 00:53:11.384000,2021-10-23 21:38:25.680,1,,False,,False,True,0 days 00:00:02.884000,2.884,#900000
0 days 00:19:00.506000,STR,18,0 days 00:01:35.983000,2.0,1.0,,,0 days 00:00:25.908000,0 days 00:00:38.484000,0 days 00:00:31.591000,0 days 00:17:50.431000,0 days 00:18:28.915000,0 days 00:19:00.506000,220.0,194.0,210.0,315.0,True,SOFT,2.0,True,Aston Martin,0 days 00:17:24.523000,2021-10-23 21:02:38.819,1,,False,,False,True,0 days 00:00:03.073000,3.073,#006f62
0 days 00:33:23.980000,LAT,6,0 days 00:01:35.995000,5.0,2.0,,,0 days 00:00:25.600000,0 days 00:00:38.816000,0 days 00:00:31.579000,0 days 00:32:13.585000,0 days 00:32:52.401000,0 days 00:33:23.980000,233.0,192.0,212.0,318.0,True,SOFT,2.0,True,Williams,0 days 00:31:47.985000,2021-10-23 21:17:02.281,2,,False,,False,True,0 days 00:00:03.085000,3.085,#005aff
0 days 00:33:10.305000,RAI,7,0 days 00:01:36.311000,6.0,2.0,,,0 days 00:00:26.056000,0 days 00:00:38.513000,0 days 00:00:31.742000,0 days 00:32:00.050000,0 days 00:32:38.563000,0 days 00:33:10.305000,223.0,190.0,210.0,321.0,True,SOFT,2.0,True,Alfa Romeo Racing,0 days 00:31:33.994000,2021-10-23 21:16:48.290,2,,False,,False,True,0 days 00:00:03.401000,3.401,#900000
0 days 00:25:57.334000,MSC,47,0 days 00:01:36.499000,5.0,2.0,,,0 days 00:00:25.898000,0 days 00:00:38.533000,0 days 00:00:32.068000,0 days 00:24:46.733000,0 days 00:25:25.266000,0 days 00:25:57.334000,218.0,188.0,207.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:24:20.835000,2021-10-23 21:09:35.131,1,,False,,False,True,0 days 00:00:03.589000,3.589,#ffffff
0 days 00:34:09.790000,MAZ,9,0 days 00:01:36.796000,7.0,2.0,,,0 days 00:00:25.856000,0 days 00:00:38.712000,0 days 00:00:32.228000,0 days 00:32:58.850000,0 days 00:33:37.562000,0 days 00:34:09.790000,228.0,182.0,210.0,318.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:32:32.994000,2021-10-23 21:17:47.290,1,,False,,False,True,0 days 00:00:03.886000,3.886,#ffffff
