Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:07:06.578000,BOT,77,0 days 00:01:26.788000,20.0,3.0,,,0 days 00:00:25.442000,0 days 00:00:27.654000,0 days 00:00:33.692000,0 days 01:06:05.232000,0 days 01:06:32.886000,0 days 01:07:06.578000,225.0,269.0,272.0,297.0,True,INTERMEDIATE,6.0,True,Alfa Romeo,0 days 01:05:39.790000,2022-06-18 20:50:41.739,1,,False,,False,True,0 days 00:00:05.489000,5.489,#900000
0 days 01:07:42.314000,ALB,23,0 days 00:01:26.858000,20.0,3.0,,,0 days 00:00:25.449000,0 days 00:00:28.015000,0 days 00:00:33.394000,0 days 01:06:40.905000,0 days 01:07:08.920000,0 days 01:07:42.314000,211.0,279.0,278.0,309.0,True,INTERMEDIATE,6.0,True,Williams,0 days 01:06:15.456000,2022-06-18 20:51:17.405,1,,False,,False,True,0 days 00:00:05.559000,5.559,#005aff
0 days 00:31:34.947000,LEC,16,0 days 00:01:33.008000,9.0,1.0,,,0 days 00:00:26.783000,0 days 00:00:30.379000,0 days 00:00:35.846000,0 days 00:30:28.722000,0 days 00:30:59.101000,0 days 00:31:34.947000,211.0,269.0,264.0,298.0,True,WET,9.0,True,Ferrari,0 days 00:30:01.939000,2022-06-18 20:15:03.888,1,,False,,False,True,0 days 00:00:11.709000,11.709,#dc0000
0 days 00:44:28.972000,PER,11,0 days 00:01:33.127000,13.0,2.0,,,0 days 00:00:27.049000,0 days 00:00:29.570000,0 days 00:00:36.508000,0 days 00:43:22.894000,0 days 00:43:52.464000,0 days 00:44:28.972000,214.0,270.0,266.0,302.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,0 days 00:42:55.845000,2022-06-18 20:27:57.794,2,,False,,False,True,0 days 00:00:11.828000,11.828,#0600ef
0 days 00:30:40.201000,NOR,4,0 days 00:01:34.066000,9.0,1.0,,,0 days 00:00:27.640000,0 days 00:00:30.186000,0 days 00:00:36.240000,0 days 00:29:33.775000,0 days 00:30:03.961000,0 days 00:30:40.201000,209.0,264.0,265.0,290.0,True,WET,9.0,True,McLaren,0 days 00:29:06.135000,2022-06-18 20:14:08.084,1,,False,,False,True,0 days 00:00:12.767000,12.767,#ff8700
0 days 00:33:01.687000,GAS,10,0 days 00:01:34.492000,10.0,2.0,,,0 days 00:00:27.408000,0 days 00:00:30.742000,0 days 00:00:36.342000,0 days 00:31:54.603000,0 days 00:32:25.345000,0 days 00:33:01.687000,203.0,263.0,266.0,296.0,True,WET,10.0,False,AlphaTauri,0 days 00:31:27.195000,2022-06-18 20:16:29.144,2,,False,,False,True,0 days 00:00:13.193000,13.193,#2b4562
0 days 00:32:48.569000,VET,5,0 days 00:01:34.512000,10.0,2.0,,,0 days 00:00:27.469000,0 days 00:00:30.436000,0 days 00:00:36.607000,0 days 00:31:41.526000,0 days 00:32:11.962000,0 days 00:32:48.569000,203.0,267.0,265.0,297.0,True,WET,4.0,True,Aston Martin,0 days 00:31:14.057000,2022-06-18 20:16:16.006,2,,False,,False,True,0 days 00:00:13.213000,13.213,#006f62
0 days 00:31:40.944000,STR,18,0 days 00:01:35.532000,9.0,2.0,,,0 days 00:00:27.833000,0 days 00:00:30.977000,0 days 00:00:36.722000,0 days 00:30:33.245000,0 days 00:31:04.222000,0 days 00:31:40.944000,194.0,266.0,267.0,296.0,True,WET,3.0,True,Aston Martin,0 days 00:30:05.412000,2022-06-18 20:15:07.361,1,,False,,False,True,0 days 00:00:14.233000,14.233,#006f62
0 days 00:33:38.452000,LAT,6,0 days 00:01:35.660000,10.0,1.0,,,0 days 00:00:28.092000,0 days 00:00:31.003000,0 days 00:00:36.565000,0 days 00:32:30.884000,0 days 00:33:01.887000,0 days 00:33:38.452000,184.0,270.0,264.0,306.0,True,WET,10.0,True,Williams,0 days 00:32:02.792000,2022-06-18 20:17:04.741,2,,False,,False,True,0 days 00:00:14.361000,14.361,#005aff
0 days 00:21:31.655000,TSU,22,0 days 00:01:36.575000,3.0,1.0,,,0 days 00:00:28.055000,0 days 00:00:31.422000,0 days 00:00:37.098000,0 days 00:20:23.135000,0 days 00:20:54.557000,0 days 00:21:31.655000,194.0,267.0,266.0,294.0,True,WET,3.0,True,AlphaTauri,0 days 00:19:55.080000,2022-06-18 20:04:57.029,1,,False,,False,True,0 days 00:00:15.276000,15.276,#2b4562
