Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:17:21.968000,NOR,4,0 days 00:01:43.398000,14.0,5.0,,,0 days 00:00:36.236000,0 days 00:00:41.485000,0 days 00:00:25.677000,0 days 01:16:14.806000,0 days 01:16:56.291000,0 days 01:17:21.968000,225.0,230.0,319.0,306.0,True,SOFT,2.0,True,McLaren,0 days 01:15:38.570000,2022-06-11 15:00:38.579,1,,False,,False,True,0 days 00:00:02.039000,2.039,#ff8700
0 days 01:21:31.225000,RIC,3,0 days 00:01:43.574000,16.0,5.0,,,0 days 00:00:36.305000,0 days 00:00:41.734000,0 days 00:00:25.535000,0 days 01:20:23.956000,0 days 01:21:05.690000,0 days 01:21:31.225000,221.0,230.0,323.0,309.0,True,SOFT,4.0,True,McLaren,0 days 01:19:47.651000,2022-06-11 15:04:47.660,1,,False,,False,True,0 days 00:00:02.215000,2.215,#ff8700
0 days 01:08:57.629000,OCO,31,0 days 00:01:43.585000,9.0,3.0,,,0 days 00:00:36.517000,0 days 00:00:42.068000,0 days 00:00:25,0 days 01:07:50.561000,0 days 01:08:32.629000,0 days 01:08:57.629000,218.0,227.0,340.0,321.0,True,SOFT,4.0,False,Alpine,0 days 01:07:14.044000,2022-06-11 14:52:14.053,1,,False,,False,True,0 days 00:00:02.226000,2.226,#0090ff
0 days 00:39:27.629000,ZHO,24,0 days 00:01:43.777000,4.0,1.0,,,0 days 00:00:36.564000,0 days 00:00:41.940000,0 days 00:00:25.273000,0 days 00:38:20.416000,0 days 00:39:02.356000,0 days 00:39:27.629000,229.0,233.0,335.0,314.0,True,SOFT,4.0,True,Alfa Romeo,0 days 00:37:43.852000,2022-06-11 14:22:43.861,1,,False,,False,True,0 days 00:00:02.418000,2.418,#900000
0 days 01:16:35.407000,BOT,77,0 days 00:01:44.444000,11.0,4.0,,,0 days 00:00:36.838000,0 days 00:00:42.121000,0 days 00:00:25.485000,0 days 01:15:27.801000,0 days 01:16:09.922000,0 days 01:16:35.407000,225.0,223.0,322.0,311.0,True,SOFT,2.0,True,Alfa Romeo,0 days 01:14:50.963000,2022-06-11 14:59:50.972,1,,False,,False,True,0 days 00:00:03.085000,3.085,#900000
0 days 00:34:32.657000,MAG,20,0 days 00:01:44.643000,2.0,1.0,,,0 days 00:00:36.927000,0 days 00:00:42.413000,0 days 00:00:25.303000,0 days 00:33:24.941000,0 days 00:34:07.354000,0 days 00:34:32.657000,219.0,205.0,338.0,317.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:32:48.014000,2022-06-11 14:17:48.023,2,,False,,False,True,0 days 00:00:03.284000,3.284,#ffffff
0 days 00:39:32.107000,ALB,23,0 days 00:01:44.719000,4.0,1.0,,,0 days 00:00:36.929000,0 days 00:00:42.325000,0 days 00:00:25.465000,0 days 00:38:24.317000,0 days 00:39:06.642000,0 days 00:39:32.107000,210.0,237.0,336.0,318.0,True,SOFT,4.0,True,Williams,0 days 00:37:47.388000,2022-06-11 14:22:47.397,1,,False,,False,True,0 days 00:00:03.360000,3.36,#005aff
0 days 00:38:26.827000,LAT,6,0 days 00:01:45.367000,4.0,1.0,,,0 days 00:00:37.112000,0 days 00:00:42.996000,0 days 00:00:25.259000,0 days 00:37:18.572000,0 days 00:38:01.568000,0 days 00:38:26.827000,201.0,217.0,337.0,320.0,True,SOFT,4.0,True,Williams,0 days 00:36:41.460000,2022-06-11 14:21:41.469,2,,False,,False,True,0 days 00:00:04.008000,4.008,#005aff
0 days 00:34:45.872000,STR,18,0 days 00:01:45.371000,2.0,1.0,,,0 days 00:00:37.332000,0 days 00:00:42.718000,0 days 00:00:25.321000,0 days 00:33:37.833000,0 days 00:34:20.551000,0 days 00:34:45.872000,216.0,227.0,332.0,316.0,True,SOFT,2.0,True,Aston Martin,0 days 00:33:00.501000,2022-06-11 14:18:00.510,2,,False,,False,True,0 days 00:00:04.012000,4.012,#006f62
0 days 00:34:15.812000,MSC,47,0 days 00:01:45.775000,2.0,1.0,,,0 days 00:00:37.205000,0 days 00:00:43.183000,0 days 00:00:25.387000,0 days 00:33:07.242000,0 days 00:33:50.425000,0 days 00:34:15.812000,224.0,210.0,332.0,315.0,True,SOFT,2.0,True,Haas F1 Team,0 days 00:32:30.037000,2022-06-11 14:17:30.046,2,,False,,False,True,0 days 00:00:04.416000,4.416,#ffffff
