Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,Color
0 days 02:02:47.668000,HAM,44,0 days 00:01:37.660000,36.0,3.0,,,0 days 00:00:31.360000,0 days 00:00:42.408000,0 days 00:00:23.892000,0 days 02:01:41.321000,0 days 02:02:23.729000,0 days 02:02:47.621000,231.0,250.0,275.0,297.0,False,MEDIUM,9.0,True,Mercedes,0 days 02:01:10.008000,,1,5.0,False,,False,True,#00d2be
0 days 02:04:25.439000,HAM,44,0 days 00:01:37.771000,37.0,3.0,,,0 days 00:00:31.436000,0 days 00:00:42.307000,0 days 00:00:24.028000,0 days 02:03:19.057000,0 days 02:04:01.364000,0 days 02:04:25.392000,233.0,253.0,276.0,,False,MEDIUM,10.0,True,Mercedes,0 days 02:02:47.668000,,1,5.0,False,,False,True,#00d2be
0 days 02:06:03.381000,HAM,44,0 days 00:01:37.942000,38.0,3.0,,,0 days 00:00:31.380000,0 days 00:00:42.490000,0 days 00:00:24.072000,0 days 02:04:56.772000,0 days 02:05:39.262000,0 days 02:06:03.334000,,250.0,275.0,299.0,False,MEDIUM,11.0,True,Mercedes,0 days 02:04:25.439000,,1,5.0,False,,False,True,#00d2be
0 days 02:07:41.049000,HAM,44,0 days 00:01:37.668000,39.0,3.0,,,0 days 00:00:31.394000,0 days 00:00:42.258000,0 days 00:00:24.016000,0 days 02:06:34.728000,0 days 02:07:16.986000,0 days 02:07:41.002000,234.0,251.0,276.0,296.0,False,MEDIUM,12.0,True,Mercedes,0 days 02:06:03.381000,,1,5.0,False,,False,True,#00d2be
0 days 02:09:18.947000,HAM,44,0 days 00:01:37.898000,40.0,3.0,,,0 days 00:00:31.549000,0 days 00:00:42.349000,0 days 00:00:24,0 days 02:08:12.551000,0 days 02:08:54.900000,0 days 02:09:18.900000,232.0,253.0,276.0,,False,MEDIUM,13.0,True,Mercedes,0 days 02:07:41.049000,,1,5.0,False,,False,True,#00d2be
0 days 02:10:56.859000,HAM,44,0 days 00:01:37.912000,41.0,3.0,,,0 days 00:00:31.442000,0 days 00:00:42.391000,0 days 00:00:24.079000,0 days 02:09:50.342000,0 days 02:10:32.733000,0 days 02:10:56.812000,,253.0,277.0,298.0,False,MEDIUM,14.0,True,Mercedes,0 days 02:09:18.947000,,1,5.0,False,,False,True,#00d2be
0 days 02:12:35.281000,HAM,44,0 days 00:01:38.422000,42.0,3.0,,,0 days 00:00:31.422000,0 days 00:00:42.733000,0 days 00:00:24.267000,0 days 02:11:28.234000,0 days 02:12:10.967000,0 days 02:12:35.234000,233.0,253.0,278.0,,False,MEDIUM,15.0,True,Mercedes,0 days 02:10:56.859000,,1,5.0,False,,False,True,#00d2be
0 days 02:14:13.486000,HAM,44,0 days 00:01:38.205000,43.0,3.0,,,0 days 00:00:31.506000,0 days 00:00:42.631000,0 days 00:00:24.068000,0 days 02:13:06.740000,0 days 02:13:49.371000,0 days 02:14:13.439000,232.0,253.0,276.0,299.0,False,MEDIUM,16.0,True,Mercedes,0 days 02:12:35.281000,,1,5.0,False,,False,True,#00d2be
0 days 02:15:54.493000,HAM,44,0 days 00:01:41.007000,44.0,3.0,,0 days 02:15:52.700000,0 days 00:00:31.758000,0 days 00:00:42.680000,0 days 00:00:26.569000,0 days 02:14:45.197000,0 days 02:15:27.877000,0 days 02:15:54.446000,233.0,256.0,,296.0,False,MEDIUM,17.0,True,Mercedes,0 days 02:14:13.486000,,1,4.0,False,,False,False,#00d2be
0 days 02:18:06.234000,HAM,44,0 days 00:02:11.741000,45.0,4.0,0 days 02:16:18.295000,,0 days 00:00:53.080000,0 days 00:00:47.415000,0 days 00:00:31.246000,0 days 02:16:47.526000,0 days 02:17:34.941000,0 days 02:18:06.187000,234.0,222.0,213.0,220.0,False,SOFT,4.0,False,Mercedes,0 days 02:15:54.493000,,64,6.0,False,,False,False,#00d2be
0 days 02:20:17.278000,HAM,44,0 days 00:02:11.044000,46.0,4.0,,,0 days 00:00:41.232000,0 days 00:00:57.144000,0 days 00:00:32.668000,0 days 02:18:47.419000,0 days 02:19:44.563000,0 days 02:20:17.231000,131.0,152.0,195.0,172.0,False,SOFT,5.0,False,Mercedes,0 days 02:18:06.234000,,4,5.0,False,,False,False,#00d2be
0 days 02:22:23.596000,HAM,44,0 days 00:02:06.318000,47.0,4.0,,,0 days 00:00:36.644000,0 days 00:00:57.177000,0 days 00:00:32.497000,0 days 02:20:53.875000,0 days 02:21:51.052000,0 days 02:22:23.549000,166.0,160.0,244.0,276.0,False,SOFT,6.0,False,Mercedes,0 days 02:20:17.278000,,4,5.0,False,,False,False,#00d2be
0 days 02:24:22.689000,HAM,44,0 days 00:01:59.093000,48.0,4.0,,,0 days 00:00:33.683000,0 days 00:00:46.615000,0 days 00:00:38.795000,0 days 02:22:57.232000,0 days 02:23:43.847000,0 days 02:24:22.642000,208.0,145.0,186.0,262.0,False,SOFT,7.0,False,Mercedes,0 days 02:22:23.596000,,4,5.0,False,,False,False,#00d2be
0 days 02:26:42.487000,HAM,44,0 days 00:02:19.798000,49.0,4.0,,,0 days 00:00:42.471000,0 days 00:01:01.622000,0 days 00:00:35.705000,0 days 02:25:05.113000,0 days 02:26:06.735000,0 days 02:26:42.440000,109.0,93.0,239.0,251.0,False,SOFT,8.0,False,Mercedes,0 days 02:24:22.689000,,4,5.0,False,,False,False,#00d2be
0 days 02:29:03.051000,HAM,44,0 days 00:02:20.564000,50.0,4.0,,,0 days 00:00:44.182000,0 days 00:00:58.128000,0 days 00:00:38.254000,0 days 02:27:26.622000,0 days 02:28:24.750000,0 days 02:29:03.004000,143.0,200.0,282.0,190.0,False,SOFT,9.0,False,Mercedes,0 days 02:26:42.487000,,4,5.0,False,,False,False,#00d2be
0 days 02:30:39.538000,HAM,44,0 days 00:01:36.487000,51.0,4.0,,,0 days 00:00:31.192000,0 days 00:00:41.611000,0 days 00:00:23.684000,0 days 02:29:34.196000,0 days 02:30:15.807000,0 days 02:30:39.491000,236.0,261.0,282.0,301.0,True,SOFT,10.0,False,Mercedes,0 days 02:29:03.051000,,1,5.0,False,,False,False,#00d2be
0 days 02:32:15.898000,HAM,44,0 days 00:01:36.360000,52.0,4.0,,,0 days 00:00:30.971000,0 days 00:00:41.771000,0 days 00:00:23.618000,0 days 02:31:10.462000,0 days 02:31:52.233000,0 days 02:32:15.851000,233.0,254.0,279.0,302.0,True,SOFT,11.0,False,Mercedes,0 days 02:30:39.538000,,1,5.0,False,,False,True,#00d2be
0 days 02:33:52.126000,HAM,44,0 days 00:01:36.228000,53.0,4.0,,,0 days 00:00:30.902000,0 days 00:00:41.576000,0 days 00:00:23.750000,0 days 02:32:46.753000,0 days 02:33:28.329000,0 days 02:33:52.079000,231.0,257.0,285.0,299.0,True,SOFT,12.0,False,Mercedes,0 days 02:32:15.898000,,1,5.0,False,,False,True,#00d2be
0 days 02:35:28.480000,HAM,44,0 days 00:01:36.354000,54.0,4.0,,,0 days 00:00:30.629000,0 days 00:00:41.772000,0 days 00:00:23.953000,0 days 02:34:22.708000,0 days 02:35:04.480000,0 days 02:35:28.433000,236.0,258.0,290.0,319.0,False,SOFT,13.0,False,Mercedes,0 days 02:33:52.126000,,1,4.0,False,,False,True,#00d2be
0 days 02:37:05.046000,HAM,44,0 days 00:01:36.566000,55.0,4.0,,,0 days 00:00:30.793000,0 days 00:00:41.958000,0 days 00:00:23.815000,0 days 02:35:59.226000,0 days 02:36:41.184000,0 days 02:37:04.999000,235.0,258.0,290.0,322.0,False,SOFT,14.0,False,Mercedes,0 days 02:35:28.480000,,1,4.0,False,,False,True,#00d2be
0 days 02:38:41.527000,HAM,44,0 days 00:01:36.481000,56.0,4.0,,,0 days 00:00:30.773000,0 days 00:00:41.807000,0 days 00:00:23.901000,0 days 02:37:35.772000,0 days 02:38:17.579000,0 days 02:38:41.480000,236.0,260.0,289.0,320.0,False,SOFT,15.0,False,Mercedes,0 days 02:37:05.046000,,1,4.0,False,,False,True,#00d2be
0 days 02:40:18.445000,HAM,44,0 days 00:01:36.918000,57.0,4.0,,,0 days 00:00:31.382000,0 days 00:00:41.762000,0 days 00:00:23.774000,0 days 02:39:12.862000,0 days 02:39:54.624000,0 days 02:40:18.398000,232.0,256.0,265.0,,False,SOFT,16.0,False,Mercedes,0 days 02:38:41.527000,,1,3.0,False,,False,True,#00d2be
0 days 01:04:18.631000,RUS,63,0 days 00:01:43.445000,1.0,1.0,0 days 00:25:02.336000,,,0 days 00:00:44.044000,0 days 00:00:24.324000,,0 days 01:03:54.309000,0 days 01:04:18.640000,230.0,248.0,274.0,261.0,False,SOFT,4.0,False,Mercedes,0 days 01:02:34.872000,,1,7.0,False,,False,False,#24ffff
0 days 01:05:58.325000,RUS,63,0 days 00:01:39.694000,2.0,1.0,,,0 days 00:00:32.238000,0 days 00:00:42.979000,0 days 00:00:24.477000,0 days 01:04:50.798000,0 days 01:05:33.777000,0 days 01:05:58.254000,,254.0,273.0,282.0,True,SOFT,5.0,False,Mercedes,0 days 01:04:18.631000,,1,7.0,False,,False,True,#24ffff
0 days 01:07:38.050000,RUS,63,0 days 00:01:39.725000,3.0,1.0,,,0 days 00:00:31.922000,0 days 00:00:43.261000,0 days 00:00:24.542000,0 days 01:06:30.176000,0 days 01:07:13.437000,0 days 01:07:37.979000,231.0,240.0,288.0,289.0,False,SOFT,6.0,False,Mercedes,0 days 01:05:58.325000,,1,7.0,False,,False,True,#24ffff
0 days 01:09:17.822000,RUS,63,0 days 00:01:39.772000,4.0,1.0,,,0 days 00:00:31.847000,0 days 00:00:43.272000,0 days 00:00:24.653000,0 days 01:08:09.826000,0 days 01:08:53.098000,0 days 01:09:17.751000,229.0,247.0,285.0,324.0,False,SOFT,7.0,False,Mercedes,0 days 01:07:38.050000,,1,7.0,False,,False,True,#24ffff
0 days 01:10:56.863000,RUS,63,0 days 00:01:39.041000,5.0,1.0,,,0 days 00:00:31.442000,0 days 00:00:43.186000,0 days 00:00:24.413000,0 days 01:09:49.193000,0 days 01:10:32.379000,0 days 01:10:56.792000,,244.0,272.0,319.0,True,SOFT,8.0,False,Mercedes,0 days 01:09:17.822000,,1,6.0,False,,False,True,#24ffff
0 days 01:12:36.468000,RUS,63,0 days 00:01:39.605000,6.0,1.0,,,0 days 00:00:31.886000,0 days 00:00:43.349000,0 days 00:00:24.370000,0 days 01:11:28.678000,0 days 01:12:12.027000,0 days 01:12:36.397000,,247.0,272.0,290.0,False,SOFT,9.0,False,Mercedes,0 days 01:10:56.863000,,1,6.0,False,,False,True,#24ffff
0 days 01:14:16.402000,RUS,63,0 days 00:01:39.934000,7.0,1.0,,,0 days 00:00:31.835000,0 days 00:00:43.633000,0 days 00:00:24.466000,0 days 01:13:08.232000,0 days 01:13:51.865000,0 days 01:14:16.331000,228.0,243.0,272.0,294.0,False,SOFT,10.0,False,Mercedes,0 days 01:12:36.468000,,1,6.0,False,,False,True,#24ffff
0 days 01:15:56.131000,RUS,63,0 days 00:01:39.729000,8.0,1.0,,,0 days 00:00:31.948000,0 days 00:00:43.367000,0 days 00:00:24.414000,0 days 01:14:48.279000,0 days 01:15:31.646000,0 days 01:15:56.060000,,242.0,272.0,,False,SOFT,11.0,False,Mercedes,0 days 01:14:16.402000,,1,6.0,False,,False,True,#24ffff
0 days 01:17:36.289000,RUS,63,0 days 00:01:40.158000,9.0,1.0,,,0 days 00:00:31.982000,0 days 00:00:43.490000,0 days 00:00:24.686000,0 days 01:16:28.042000,0 days 01:17:11.532000,0 days 01:17:36.218000,,241.0,272.0,293.0,False,SOFT,12.0,False,Mercedes,0 days 01:15:56.131000,,1,6.0,False,,False,True,#24ffff
0 days 01:19:16.525000,RUS,63,0 days 00:01:40.236000,10.0,1.0,,,0 days 00:00:32.120000,0 days 00:00:43.550000,0 days 00:00:24.566000,0 days 01:18:08.338000,0 days 01:18:51.888000,0 days 01:19:16.454000,227.0,242.0,272.0,,False,SOFT,13.0,False,Mercedes,0 days 01:17:36.289000,,1,6.0,False,,False,True,#24ffff
0 days 01:20:56.883000,RUS,63,0 days 00:01:40.358000,11.0,1.0,,,0 days 00:00:32.136000,0 days 00:00:43.600000,0 days 00:00:24.622000,0 days 01:19:48.590000,0 days 01:20:32.190000,0 days 01:20:56.812000,228.0,240.0,272.0,,False,SOFT,14.0,False,Mercedes,0 days 01:19:16.525000,,1,6.0,False,,False,True,#24ffff
0 days 01:22:37.098000,RUS,63,0 days 00:01:40.215000,12.0,1.0,,,0 days 00:00:32.029000,0 days 00:00:43.569000,0 days 00:00:24.617000,0 days 01:21:28.841000,0 days 01:22:12.410000,0 days 01:22:37.027000,,249.0,271.0,292.0,False,SOFT,15.0,False,Mercedes,0 days 01:20:56.883000,,1,5.0,False,,False,True,#24ffff
0 days 01:24:17.546000,RUS,63,0 days 00:01:40.448000,13.0,1.0,,,0 days 00:00:32.296000,0 days 00:00:43.547000,0 days 00:00:24.605000,0 days 01:23:09.323000,0 days 01:23:52.870000,0 days 01:24:17.475000,,243.0,271.0,281.0,False,SOFT,16.0,False,Mercedes,0 days 01:22:37.098000,,1,5.0,False,,False,True,#24ffff
0 days 01:25:57.955000,RUS,63,0 days 00:01:40.409000,14.0,1.0,,,0 days 00:00:32.195000,0 days 00:00:43.463000,0 days 00:00:24.751000,0 days 01:24:49.670000,0 days 01:25:33.133000,0 days 01:25:57.884000,227.0,242.0,269.0,292.0,False,SOFT,17.0,False,Mercedes,0 days 01:24:17.546000,,2,5.0,False,,False,True,#24ffff
0 days 01:27:41.052000,RUS,63,0 days 00:01:43.097000,15.0,1.0,,0 days 01:27:39.275000,0 days 00:00:32.145000,0 days 00:00:43.634000,0 days 00:00:27.318000,0 days 01:26:30.029000,0 days 01:27:13.663000,0 days 01:27:40.981000,228.0,247.0,,291.0,False,SOFT,18.0,False,Mercedes,0 days 01:25:57.955000,,2,3.0,False,,False,False,#24ffff
0 days 01:29:43.422000,RUS,63,0 days 00:02:02.370000,16.0,2.0,0 days 01:28:05.169000,,0 days 00:00:54.965000,0 days 00:00:43.244000,0 days 00:00:24.161000,0 days 01:28:35.946000,0 days 01:29:19.190000,0 days 01:29:43.351000,229.0,252.0,271.0,210.0,False,HARD,2.0,False,Mercedes,0 days 01:27:41.052000,,1,6.0,False,,False,False,#24ffff
0 days 01:31:21.511000,RUS,63,0 days 00:01:38.089000,17.0,2.0,,,0 days 00:00:31.612000,0 days 00:00:42.364000,0 days 00:00:24.113000,0 days 01:30:14.963000,0 days 01:30:57.327000,0 days 01:31:21.440000,,250.0,271.0,284.0,True,HARD,3.0,False,Mercedes,0 days 01:29:43.422000,,1,6.0,False,,False,True,#24ffff
0 days 01:32:59.625000,RUS,63,0 days 00:01:38.114000,18.0,2.0,,,0 days 00:00:31.601000,0 days 00:00:42.372000,0 days 00:00:24.141000,0 days 01:31:53.041000,0 days 01:32:35.413000,0 days 01:32:59.554000,228.0,249.0,272.0,291.0,False,HARD,4.0,False,Mercedes,0 days 01:31:21.511000,,1,6.0,False,,False,True,#24ffff
0 days 01:34:37.932000,RUS,63,0 days 00:01:38.307000,19.0,2.0,,,0 days 00:00:31.635000,0 days 00:00:42.554000,0 days 00:00:24.118000,0 days 01:33:31.189000,0 days 01:34:13.743000,0 days 01:34:37.861000,231.0,250.0,272.0,,False,HARD,5.0,False,Mercedes,0 days 01:32:59.625000,,1,6.0,False,,False,True,#24ffff
0 days 01:36:16.080000,RUS,63,0 days 00:01:38.148000,20.0,2.0,,,0 days 00:00:31.567000,0 days 00:00:42.492000,0 days 00:00:24.089000,0 days 01:35:09.428000,0 days 01:35:51.920000,0 days 01:36:16.009000,,245.0,273.0,,False,HARD,6.0,False,Mercedes,0 days 01:34:37.932000,,1,6.0,False,,False,True,#24ffff
0 days 01:37:54.713000,RUS,63,0 days 00:01:38.633000,21.0,2.0,,,0 days 00:00:31.647000,0 days 00:00:42.834000,0 days 00:00:24.152000,0 days 01:36:47.656000,0 days 01:37:30.490000,0 days 01:37:54.642000,,244.0,273.0,292.0,False,HARD,7.0,False,Mercedes,0 days 01:36:16.080000,,1,6.0,False,,False,True,#24ffff
0 days 01:39:33.280000,RUS,63,0 days 00:01:38.567000,22.0,2.0,,,0 days 00:00:31.720000,0 days 00:00:42.664000,0 days 00:00:24.183000,0 days 01:38:26.362000,0 days 01:39:09.026000,0 days 01:39:33.209000,,245.0,272.0,,False,HARD,8.0,False,Mercedes,0 days 01:37:54.713000,,1,6.0,False,,False,True,#24ffff
0 days 01:41:12.176000,RUS,63,0 days 00:01:38.896000,23.0,2.0,,,0 days 00:00:31.749000,0 days 00:00:42.851000,0 days 00:00:24.296000,0 days 01:40:04.958000,0 days 01:40:47.809000,0 days 01:41:12.105000,230.0,245.0,272.0,,False,HARD,9.0,False,Mercedes,0 days 01:39:33.280000,,1,6.0,False,,False,True,#24ffff
0 days 01:42:51.462000,RUS,63,0 days 00:01:39.286000,24.0,2.0,,,0 days 00:00:31.713000,0 days 00:00:43.254000,0 days 00:00:24.319000,0 days 01:41:43.818000,0 days 01:42:27.072000,0 days 01:42:51.391000,231.0,241.0,273.0,,False,HARD,10.0,False,Mercedes,0 days 01:41:12.176000,,1,6.0,False,,False,True,#24ffff
0 days 01:44:30.627000,RUS,63,0 days 00:01:39.165000,25.0,2.0,,,0 days 00:00:31.819000,0 days 00:00:43.058000,0 days 00:00:24.288000,0 days 01:43:23.210000,0 days 01:44:06.268000,0 days 01:44:30.556000,,244.0,273.0,,False,HARD,11.0,False,Mercedes,0 days 01:42:51.462000,,1,6.0,False,,False,True,#24ffff
0 days 01:46:09.933000,RUS,63,0 days 00:01:39.306000,26.0,2.0,,,0 days 00:00:31.918000,0 days 00:00:43.127000,0 days 00:00:24.261000,0 days 01:45:02.474000,0 days 01:45:45.601000,0 days 01:46:09.862000,,242.0,272.0,,False,HARD,12.0,False,Mercedes,0 days 01:44:30.627000,,1,6.0,False,,False,True,#24ffff
0 days 01:47:49.029000,RUS,63,0 days 00:01:39.096000,27.0,2.0,,,0 days 00:00:31.742000,0 days 00:00:43.145000,0 days 00:00:24.209000,0 days 01:46:41.604000,0 days 01:47:24.749000,0 days 01:47:48.958000,,241.0,271.0,,False,HARD,13.0,False,Mercedes,0 days 01:46:09.933000,,1,6.0,False,,False,True,#24ffff
0 days 01:49:28.326000,RUS,63,0 days 00:01:39.297000,28.0,2.0,,,0 days 00:00:31.798000,0 days 00:00:43.122000,0 days 00:00:24.377000,0 days 01:48:20.756000,0 days 01:49:03.878000,0 days 01:49:28.255000,230.0,245.0,272.0,291.0,False,HARD,14.0,False,Mercedes,0 days 01:47:49.029000,,1,5.0,False,,False,True,#24ffff
0 days 01:51:07.600000,RUS,63,0 days 00:01:39.274000,29.0,2.0,,,0 days 00:00:31.826000,0 days 00:00:43.092000,0 days 00:00:24.356000,0 days 01:50:00.081000,0 days 01:50:43.173000,0 days 01:51:07.529000,,242.0,272.0,,False,HARD,15.0,False,Mercedes,0 days 01:49:28.326000,,1,5.0,False,,False,True,#24ffff
0 days 01:52:47.054000,RUS,63,0 days 00:01:39.454000,30.0,2.0,,,0 days 00:00:31.881000,0 days 00:00:43.186000,0 days 00:00:24.387000,0 days 01:51:39.410000,0 days 01:52:22.596000,0 days 01:52:46.983000,,241.0,272.0,,False,HARD,16.0,False,Mercedes,0 days 01:51:07.600000,,1,5.0,False,,False,True,#24ffff
0 days 01:54:26.492000,RUS,63,0 days 00:01:39.438000,31.0,2.0,,,0 days 00:00:31.884000,0 days 00:00:43.111000,0 days 00:00:24.443000,0 days 01:53:18.867000,0 days 01:54:01.978000,0 days 01:54:26.421000,231.0,246.0,272.0,,False,HARD,17.0,False,Mercedes,0 days 01:52:47.054000,,1,5.0,False,,False,True,#24ffff
0 days 01:56:06.230000,RUS,63,0 days 00:01:39.738000,32.0,2.0,,,0 days 00:00:31.984000,0 days 00:00:43.333000,0 days 00:00:24.421000,0 days 01:54:58.405000,0 days 01:55:41.738000,0 days 01:56:06.159000,,247.0,273.0,,False,HARD,18.0,False,Mercedes,0 days 01:54:26.492000,,1,5.0,False,,False,True,#24ffff
0 days 01:57:48.060000,RUS,63,0 days 00:01:41.830000,33.0,2.0,,0 days 01:57:46.234000,0 days 00:00:31.848000,0 days 00:00:43.364000,0 days 00:00:26.618000,0 days 01:56:38.007000,0 days 01:57:21.371000,0 days 01:57:47.989000,,243.0,,292.0,False,HARD,19.0,False,Mercedes,0 days 01:56:06.230000,,1,5.0,False,,False,False,#24ffff
0 days 01:59:47.698000,RUS,63,0 days 00:01:59.638000,34.0,3.0,0 days 01:58:11.566000,,0 days 00:00:53.191000,0 days 00:00:42.596000,0 days 00:00:23.851000,0 days 01:58:41.180000,0 days 01:59:23.776000,0 days 01:59:47.627000,231.0,238.0,273.0,215.0,False,MEDIUM,1.0,True,Mercedes,0 days 01:57:48.060000,,1,7.0,False,,False,False,#24ffff
0 days 02:01:24.914000,RUS,63,0 days 00:01:37.216000,35.0,3.0,,,0 days 00:00:31.222000,0 days 00:00:42.276000,0 days 00:00:23.718000,0 days 02:00:18.849000,0 days 02:01:01.125000,0 days 02:01:24.843000,,242.0,274.0,284.0,True,MEDIUM,2.0,True,Mercedes,0 days 01:59:47.698000,,1,6.0,False,,False,True,#24ffff
0 days 02:03:02.441000,RUS,63,0 days 00:01:37.527000,36.0,3.0,,,0 days 00:00:31.350000,0 days 00:00:42.457000,0 days 00:00:23.720000,0 days 02:01:56.193000,0 days 02:02:38.650000,0 days 02:03:02.370000,232.0,241.0,274.0,293.0,False,MEDIUM,3.0,True,Mercedes,0 days 02:01:24.914000,,1,6.0,False,,False,True,#24ffff
0 days 02:04:40.194000,RUS,63,0 days 00:01:37.753000,37.0,3.0,,,0 days 00:00:31.356000,0 days 00:00:42.594000,0 days 00:00:23.803000,0 days 02:03:33.726000,0 days 02:04:16.320000,0 days 02:04:40.123000,,240.0,274.0,292.0,False,MEDIUM,4.0,True,Mercedes,0 days 02:03:02.441000,,1,6.0,False,,False,True,#24ffff
0 days 02:06:17.986000,RUS,63,0 days 00:01:37.792000,38.0,3.0,,,0 days 00:00:31.434000,0 days 00:00:42.463000,0 days 00:00:23.895000,0 days 02:05:11.557000,0 days 02:05:54.020000,0 days 02:06:17.915000,231.0,244.0,274.0,293.0,False,MEDIUM,5.0,True,Mercedes,0 days 02:04:40.194000,,1,6.0,False,,False,True,#24ffff
0 days 02:07:55.707000,RUS,63,0 days 00:01:37.721000,39.0,3.0,,,0 days 00:00:31.398000,0 days 00:00:42.451000,0 days 00:00:23.872000,0 days 02:06:49.313000,0 days 02:07:31.764000,0 days 02:07:55.636000,232.0,245.0,274.0,292.0,False,MEDIUM,6.0,True,Mercedes,0 days 02:06:17.986000,,1,6.0,False,,False,True,#24ffff
0 days 02:09:33.497000,RUS,63,0 days 00:01:37.790000,40.0,3.0,,,0 days 00:00:31.423000,0 days 00:00:42.359000,0 days 00:00:24.008000,0 days 02:08:27.059000,0 days 02:09:09.418000,0 days 02:09:33.426000,233.0,244.0,276.0,295.0,False,MEDIUM,7.0,True,Mercedes,0 days 02:07:55.707000,,1,6.0,False,,False,True,#24ffff
0 days 02:11:11.280000,RUS,63,0 days 00:01:37.783000,41.0,3.0,,,0 days 00:00:31.393000,0 days 00:00:42.415000,0 days 00:00:23.975000,0 days 02:10:04.819000,0 days 02:10:47.234000,0 days 02:11:11.209000,,245.0,277.0,296.0,False,MEDIUM,8.0,True,Mercedes,0 days 02:09:33.497000,,1,6.0,False,,False,True,#24ffff
0 days 02:12:49.391000,RUS,63,0 days 00:01:38.111000,42.0,3.0,,,0 days 00:00:31.455000,0 days 00:00:42.540000,0 days 00:00:24.116000,0 days 02:11:42.664000,0 days 02:12:25.204000,0 days 02:12:49.320000,234.0,251.0,276.0,,False,MEDIUM,9.0,True,Mercedes,0 days 02:11:11.280000,,1,6.0,False,,False,True,#24ffff
0 days 02:14:28.138000,RUS,63,0 days 00:01:38.747000,43.0,3.0,,,0 days 00:00:31.454000,0 days 00:00:43.141000,0 days 00:00:24.152000,0 days 02:13:20.774000,0 days 02:14:03.915000,0 days 02:14:28.067000,233.0,247.0,286.0,,False,MEDIUM,10.0,True,Mercedes,0 days 02:12:49.391000,,1,6.0,False,,False,True,#24ffff
0 days 02:16:06.435000,RUS,63,0 days 00:01:38.297000,44.0,3.0,,,0 days 00:00:31.311000,0 days 00:00:42.882000,0 days 00:00:24.104000,0 days 02:14:59.378000,0 days 02:15:42.260000,0 days 02:16:06.364000,,245.0,288.0,319.0,False,MEDIUM,11.0,True,Mercedes,0 days 02:14:28.138000,,1,6.0,False,,False,True,#24ffff
0 days 02:17:55.423000,RUS,63,0 days 00:01:48.988000,45.0,3.0,,0 days 02:17:54.024000,0 days 00:00:31.210000,0 days 00:00:42.383000,0 days 00:00:35.395000,0 days 02:16:37.574000,0 days 02:17:19.957000,0 days 02:17:55.352000,234.0,253.0,,316.0,False,MEDIUM,12.0,True,Mercedes,0 days 02:16:06.435000,,64,5.0,False,,False,False,#24ffff
0 days 02:20:26.018000,RUS,63,,46.0,4.0,0 days 02:18:19.190000,,0 days 00:01:00.154000,0 days 00:00:54.637000,0 days 00:00:35.758000,0 days 02:18:55.616000,0 days 02:19:50.220000,0 days 02:20:26.011000,223.0,185.0,221.0,215.0,False,SOFT,3.0,False,Mercedes,0 days 02:17:55.423000,,4,6.0,False,,False,False,#24ffff
0 days 02:22:26.713000,RUS,63,0 days 00:02:00.695000,47.0,4.0,,,0 days 00:00:32.588000,0 days 00:00:56.487000,0 days 00:00:31.620000,0 days 02:20:58.535000,0 days 02:21:55.022000,0 days 02:22:26.642000,231.0,177.0,241.0,286.0,False,SOFT,4.0,False,Mercedes,0 days 02:20:26.018000,,4,6.0,False,,False,False,#24ffff
0 days 02:24:26.922000,RUS,63,0 days 00:02:00.209000,48.0,4.0,,,0 days 00:00:35.713000,0 days 00:00:49.357000,0 days 00:00:35.139000,0 days 02:23:02.355000,0 days 02:23:51.712000,0 days 02:24:26.851000,220.0,208.0,158.0,259.0,False,SOFT,5.0,False,Mercedes,0 days 02:22:26.713000,,4,6.0,False,,False,False,#24ffff
0 days 02:26:45.297000,RUS,63,0 days 00:02:18.375000,49.0,4.0,,,0 days 00:00:42.135000,0 days 00:00:59.106000,0 days 00:00:37.134000,0 days 02:25:08.986000,0 days 02:26:08.092000,0 days 02:26:45.226000,86.0,159.0,209.0,264.0,False,SOFT,6.0,False,Mercedes,0 days 02:24:26.922000,,4,6.0,False,,False,False,#24ffff
0 days 02:29:03.501000,RUS,63,0 days 00:02:18.204000,50.0,4.0,,,0 days 00:00:42.699000,0 days 00:00:58.058000,0 days 00:00:37.447000,0 days 02:27:27.925000,0 days 02:28:25.983000,0 days 02:29:03.430000,136.0,193.0,280.0,214.0,False,SOFT,7.0,False,Mercedes,0 days 02:26:45.297000,,4,6.0,False,,False,False,#24ffff
0 days 02:30:40.441000,RUS,63,0 days 00:01:36.940000,51.0,4.0,,,0 days 00:00:31.430000,0 days 00:00:41.843000,0 days 00:00:23.667000,0 days 02:29:34.860000,0 days 02:30:16.703000,0 days 02:30:40.370000,236.0,259.0,277.0,299.0,True,SOFT,8.0,False,Mercedes,0 days 02:29:03.501000,,1,6.0,False,,False,False,#24ffff
