Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 02:03:26.532000,SAI,55,0 days 00:01:15.410000,45.0,3.0,,,0 days 00:00:19.348000,0 days 00:00:38.587000,0 days 00:00:17.475000,0 days 02:02:30.504000,0 days 02:03:09.091000,0 days 02:03:26.566000,301.0,249.0,303.0,299.0,False,MEDIUM,9.0,True,Ferrari,0 days 02:02:11.122000,2022-11-13 19:03:12.148,1,4.0,False,,False,True,75.41
0 days 02:04:42.394000,SAI,55,0 days 00:01:15.862000,46.0,3.0,,,0 days 00:00:19.412000,0 days 00:00:38.888000,0 days 00:00:17.562000,0 days 02:03:45.978000,0 days 02:04:24.866000,0 days 02:04:42.428000,305.0,252.0,304.0,301.0,False,MEDIUM,10.0,True,Ferrari,0 days 02:03:26.532000,2022-11-13 19:04:27.558,1,4.0,False,,False,True,75.862
0 days 02:05:58.199000,SAI,55,0 days 00:01:15.805000,47.0,3.0,,,0 days 00:00:19.316000,0 days 00:00:38.967000,0 days 00:00:17.522000,0 days 02:05:01.744000,0 days 02:05:40.711000,0 days 02:05:58.233000,304.0,250.0,303.0,303.0,False,MEDIUM,11.0,True,Ferrari,0 days 02:04:42.394000,2022-11-13 19:05:43.420,1,4.0,False,,False,True,75.805
0 days 02:07:13.786000,SAI,55,0 days 00:01:15.587000,48.0,3.0,,,0 days 00:00:19.302000,0 days 00:00:38.726000,0 days 00:00:17.559000,0 days 02:06:17.535000,0 days 02:06:56.261000,0 days 02:07:13.820000,,250.0,304.0,302.0,False,MEDIUM,12.0,True,Ferrari,0 days 02:05:58.199000,2022-11-13 19:06:59.225,1,3.0,False,,False,True,75.587
0 days 02:08:29.339000,SAI,55,0 days 00:01:15.553000,49.0,3.0,,,0 days 00:00:19.279000,0 days 00:00:38.684000,0 days 00:00:17.590000,0 days 02:07:33.099000,0 days 02:08:11.783000,0 days 02:08:29.373000,,251.0,303.0,,False,MEDIUM,13.0,True,Ferrari,0 days 02:07:13.786000,2022-11-13 19:08:14.812,1,2.0,False,,False,True,75.553
0 days 02:09:45.372000,SAI,55,0 days 00:01:16.033000,50.0,3.0,,,0 days 00:00:19.458000,0 days 00:00:39.101000,0 days 00:00:17.474000,0 days 02:08:48.831000,0 days 02:09:27.932000,0 days 02:09:45.406000,305.0,248.0,305.0,300.0,False,MEDIUM,14.0,True,Ferrari,0 days 02:08:29.339000,2022-11-13 19:09:30.365,1,2.0,False,,False,True,76.033
0 days 02:11:01.164000,SAI,55,0 days 00:01:15.792000,51.0,3.0,,,0 days 00:00:19.388000,0 days 00:00:38.945000,0 days 00:00:17.459000,0 days 02:10:04.794000,0 days 02:10:43.739000,0 days 02:11:01.198000,,250.0,306.0,304.0,False,MEDIUM,15.0,True,Ferrari,0 days 02:09:45.372000,2022-11-13 19:10:46.398,1,2.0,False,,False,True,75.792
0 days 02:12:17.740000,SAI,55,0 days 00:01:16.576000,52.0,3.0,,,0 days 00:00:19.518000,0 days 00:00:39.347000,0 days 00:00:17.711000,0 days 02:11:20.716000,0 days 02:12:00.063000,0 days 02:12:17.774000,306.0,247.0,304.0,306.0,False,MEDIUM,16.0,True,Ferrari,0 days 02:11:01.164000,2022-11-13 19:12:02.190,2,2.0,False,,False,True,76.576
0 days 02:26:46.727000,SAI,55,0 days 00:01:15.447000,60.0,4.0,,,0 days 00:00:19.593000,0 days 00:00:38.833000,0 days 00:00:17.021000,0 days 02:25:50.907000,0 days 02:26:29.740000,0 days 02:26:46.761000,313.0,241.0,311.0,291.0,False,SOFT,13.0,False,Ferrari,0 days 02:25:31.280000,2022-11-13 19:26:32.306,1,4.0,False,,False,False,75.447
0 days 02:28:01.968000,SAI,55,0 days 00:01:15.241000,61.0,4.0,,,0 days 00:00:19.603000,0 days 00:00:38.502000,0 days 00:00:17.136000,0 days 02:27:06.364000,0 days 02:27:44.866000,0 days 02:28:02.002000,300.0,250.0,307.0,316.0,False,SOFT,14.0,False,Ferrari,0 days 02:26:46.727000,2022-11-13 19:27:47.753,1,4.0,False,,False,True,75.241
0 days 02:29:15.992000,SAI,55,0 days 00:01:14.024000,62.0,4.0,,,0 days 00:00:19.083000,0 days 00:00:38,0 days 00:00:16.941000,0 days 02:28:21.085000,0 days 02:28:59.085000,0 days 02:29:16.026000,314.0,252.0,324.0,301.0,True,SOFT,15.0,False,Ferrari,0 days 02:28:01.968000,2022-11-13 19:29:02.994,1,4.0,False,,False,True,74.024
0 days 02:30:30.013000,SAI,55,0 days 00:01:14.021000,63.0,4.0,,,0 days 00:00:18.869000,0 days 00:00:37.941000,0 days 00:00:17.211000,0 days 02:29:34.895000,0 days 02:30:12.836000,0 days 02:30:30.047000,322.0,249.0,295.0,329.0,True,SOFT,16.0,False,Ferrari,0 days 02:29:15.992000,2022-11-13 19:30:17.018,1,3.0,False,,False,True,74.021
