Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTimeDelta,LapTimeDeltaSeconds,Color
0 days 01:07:53.740000,GRO,8,0 days 00:01:44.797000,11.0,5.0,,,0 days 00:00:30.536000,0 days 00:00:45.504000,0 days 00:00:28.757000,0 days 01:06:39.479000,0 days 01:07:24.983000,0 days 01:07:53.740000,337.0,204.0,226.0,312.0,True,SOFT,2.0,True,Haas F1 Team,0 days 01:06:08.943000,2019-08-31 13:51:09.157,1,,False,,False,True,0 days 00:00:02.278000,2.278,#ffffff
0 days 01:07:59.118000,NOR,4,0 days 00:01:44.847000,11.0,5.0,,,0 days 00:00:30.720000,0 days 00:00:45.461000,0 days 00:00:28.666000,0 days 01:06:44.991000,0 days 01:07:30.452000,0 days 01:07:59.118000,327.0,204.0,228.0,310.0,True,SOFT,2.0,True,McLaren,0 days 01:06:14.271000,2019-08-31 13:51:14.485,1,,False,,False,True,0 days 00:00:02.328000,2.328,#ff8700
0 days 00:57:28.689000,STR,18,0 days 00:01:45.047000,7.0,4.0,,,0 days 00:00:30.567000,0 days 00:00:45.713000,0 days 00:00:28.767000,0 days 00:56:14.209000,0 days 00:56:59.922000,0 days 00:57:28.689000,335.0,207.0,227.0,313.0,True,SOFT,2.0,True,Racing Point,0 days 00:55:43.642000,2019-08-31 13:40:43.856,1,,False,,False,True,0 days 00:00:02.528000,2.528,#0090ff
0 days 00:35:02.075000,ALB,23,0 days 00:01:45.528000,3.0,2.0,,,0 days 00:00:31.214000,0 days 00:00:45.344000,0 days 00:00:28.970000,0 days 00:33:47.761000,0 days 00:34:33.105000,0 days 00:35:02.075000,330.0,203.0,220.0,307.0,True,SOFT,3.0,False,Red Bull Racing,0 days 00:33:16.547000,2019-08-31 13:18:16.761,1,,False,,False,True,0 days 00:00:03.009000,3.009,#0600ef
0 days 00:34:03.281000,GIO,99,0 days 00:01:45.637000,4.0,2.0,,,0 days 00:00:30.766000,0 days 00:00:46.049000,0 days 00:00:28.822000,0 days 00:32:48.410000,0 days 00:33:34.459000,0 days 00:34:03.281000,336.0,206.0,226.0,310.0,True,SOFT,4.0,False,Alfa Romeo Racing,0 days 00:32:17.644000,2019-08-31 13:17:17.858,1,,False,,False,True,0 days 00:00:03.118000,3.118,#900000
0 days 00:34:57.821000,GAS,10,0 days 00:01:46.435000,3.0,2.0,,,0 days 00:00:31.305000,0 days 00:00:45.661000,0 days 00:00:29.469000,0 days 00:33:42.691000,0 days 00:34:28.352000,0 days 00:34:57.821000,330.0,203.0,223.0,306.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:33:11.386000,2019-08-31 13:18:11.600,1,,False,,False,True,0 days 00:00:03.916000,3.916,#000000
0 days 00:34:13.844000,SAI,55,0 days 00:01:46.507000,3.0,2.0,,,0 days 00:00:31.194000,0 days 00:00:46.351000,0 days 00:00:28.962000,0 days 00:32:58.531000,0 days 00:33:44.882000,0 days 00:34:13.844000,324.0,211.0,228.0,304.0,True,SOFT,3.0,False,McLaren,0 days 00:32:27.337000,2019-08-31 13:17:27.551,1,,False,,False,True,0 days 00:00:03.988000,3.988,#ff8700
0 days 00:34:39.891000,KVY,26,0 days 00:01:46.518000,2.0,1.0,,,0 days 00:00:31.469000,0 days 00:00:45.853000,0 days 00:00:29.196000,0 days 00:33:24.842000,0 days 00:34:10.695000,0 days 00:34:39.891000,326.0,213.0,220.0,304.0,True,SOFT,2.0,True,Toro Rosso,0 days 00:32:53.373000,2019-08-31 13:17:53.587,1,,False,,False,True,0 days 00:00:03.999000,3.999,#000000
0 days 00:34:30.896000,RUS,63,0 days 00:01:47.548000,4.0,3.0,,,0 days 00:00:31.465000,0 days 00:00:46.600000,0 days 00:00:29.483000,0 days 00:33:14.813000,0 days 00:34:01.413000,0 days 00:34:30.896000,331.0,209.0,222.0,302.0,True,SOFT,2.0,True,Williams,0 days 00:32:43.348000,2019-08-31 13:17:43.562,1,,False,,False,True,0 days 00:00:05.029000,5.029,#005aff
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#000000
