Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,LapTime (s)
0 days 01:06:30.241000,GAS,10,0 days 00:00:57.954000,31.0,2.0,,,0 days 00:00:20.118000,0 days 00:00:20.694000,0 days 00:00:17.142000,0 days 01:05:52.415000,0 days 01:06:13.109000,0 days 01:06:30.251000,281.0,260.0,282.0,297.0,False,MEDIUM,9.0,False,AlphaTauri,0 days 01:05:32.287000,2020-12-06 17:45:32.320,1,11.0,False,,False,True,57.954
0 days 01:07:28.397000,GAS,10,0 days 00:00:58.156000,32.0,2.0,,,0 days 00:00:20.189000,0 days 00:00:20.779000,0 days 00:00:17.188000,0 days 01:06:50.440000,0 days 01:07:11.219000,0 days 01:07:28.407000,280.0,261.0,280.0,299.0,False,MEDIUM,10.0,False,AlphaTauri,0 days 01:06:30.241000,2020-12-06 17:46:30.274,1,10.0,False,,False,True,58.156
0 days 01:08:26.447000,GAS,10,0 days 00:00:58.050000,33.0,2.0,,,0 days 00:00:20.194000,0 days 00:00:20.706000,0 days 00:00:17.150000,0 days 01:07:48.601000,0 days 01:08:09.307000,0 days 01:08:26.457000,,261.0,280.0,296.0,False,MEDIUM,11.0,False,AlphaTauri,0 days 01:07:28.397000,2020-12-06 17:47:28.430,1,10.0,False,,False,True,58.05
0 days 01:09:24.804000,GAS,10,0 days 00:00:58.357000,34.0,2.0,,,0 days 00:00:20.405000,0 days 00:00:20.806000,0 days 00:00:17.146000,0 days 01:08:46.862000,0 days 01:09:07.668000,0 days 01:09:24.814000,279.0,258.0,282.0,295.0,False,MEDIUM,12.0,False,AlphaTauri,0 days 01:08:26.447000,2020-12-06 17:48:26.480,1,10.0,False,,False,True,58.357
0 days 01:10:22.900000,GAS,10,0 days 00:00:58.096000,35.0,2.0,,,0 days 00:00:20.299000,0 days 00:00:20.670000,0 days 00:00:17.127000,0 days 01:09:45.113000,0 days 01:10:05.783000,0 days 01:10:22.910000,,261.0,281.0,296.0,False,MEDIUM,13.0,False,AlphaTauri,0 days 01:09:24.804000,2020-12-06 17:49:24.837,1,10.0,False,,False,True,58.096
0 days 01:11:21.075000,GAS,10,0 days 00:00:58.175000,36.0,2.0,,,0 days 00:00:20.277000,0 days 00:00:20.754000,0 days 00:00:17.144000,0 days 01:10:43.187000,0 days 01:11:03.941000,0 days 01:11:21.085000,,260.0,282.0,297.0,False,MEDIUM,14.0,False,AlphaTauri,0 days 01:10:22.900000,2020-12-06 17:50:22.933,1,10.0,False,,False,True,58.175
0 days 01:12:19.287000,GAS,10,0 days 00:00:58.212000,37.0,2.0,,,0 days 00:00:20.216000,0 days 00:00:20.786000,0 days 00:00:17.210000,0 days 01:11:41.301000,0 days 01:12:02.087000,0 days 01:12:19.297000,280.0,260.0,282.0,296.0,False,MEDIUM,15.0,False,AlphaTauri,0 days 01:11:21.075000,2020-12-06 17:51:21.108,1,10.0,False,,False,True,58.212
0 days 01:13:17.686000,GAS,10,0 days 00:00:58.399000,38.0,2.0,,,0 days 00:00:20.316000,0 days 00:00:20.880000,0 days 00:00:17.203000,0 days 01:12:39.613000,0 days 01:13:00.493000,0 days 01:13:17.696000,,260.0,282.0,,False,MEDIUM,16.0,False,AlphaTauri,0 days 01:12:19.287000,2020-12-06 17:52:19.320,1,10.0,False,,False,True,58.399
0 days 01:14:15.966000,GAS,10,0 days 00:00:58.280000,39.0,2.0,,,0 days 00:00:20.332000,0 days 00:00:20.790000,0 days 00:00:17.158000,0 days 01:13:38.028000,0 days 01:13:58.818000,0 days 01:14:15.976000,281.0,260.0,282.0,,False,MEDIUM,17.0,False,AlphaTauri,0 days 01:13:17.686000,2020-12-06 17:53:17.719,1,10.0,False,,False,True,58.28
0 days 01:15:14.075000,GAS,10,0 days 00:00:58.109000,40.0,2.0,,,0 days 00:00:20.250000,0 days 00:00:20.792000,0 days 00:00:17.067000,0 days 01:14:36.226000,0 days 01:14:57.018000,0 days 01:15:14.085000,280.0,260.0,282.0,,False,MEDIUM,18.0,False,AlphaTauri,0 days 01:14:15.966000,2020-12-06 17:54:15.999,1,10.0,False,,False,True,58.109
